Player ID,Player Name
2403,Nenê
203457,Nerlens Noel
203457,Nerlens Noel
1628269,Nia Coffey
1629651,Nic Claxton
2555,Nick Collison
1629638,Nickeil Alexander-Walker
1629638,Nickeil Alexander-Walker
1630208,Nick Richards
1641733,Nick Smith Jr.
89,Nick Van Exel
201156,Nick Young
201587,Nicolas Batum
201587,Nicolas Batum
201587,Nicolas Batum
1630185,Nico Mannion
1642299,Nika Mühl
203999,Nikola Jokić
203999,Nikola Jokić
1631107,Nikola Jović
202696,Nikola Vučević
202696,Nikola Vučević
202696,Nikola Vučević
1631263,Nikolina Milic
203014,Nneka Ogwumike
203014,Nneka Ogwumike
1641730,Noah Clowney
1626181,Norman Powell
1626181,Norman Powell
1626181,Norman Powell
1631055,Nyara Sabally
1630167,Obi Toppin
1630167,Obi Toppin
1630534,Ochai Agbaji
203824,Odyssey Sims
203824,Odyssey Sims
1628384,OG Anunoby
1628384,OG Anunoby
1630151,Olivia Époupa
1631135,Olivia Nelson-Ododa
1641765,Olivier-Maxence Prosper
1630209,Omer Yurtseven
201956,Omri Casspi
1641931,Onuralp Bitim
1630168,Onyeka Okongwu
1629052,Oshae Brissett
901,Otis Thorpe
203490,Otto Porter Jr.
203490,Otto Porter Jr.
203490,Otto Porter Jr.
1631172,Ousmane Dieng
1642359,Pacôme Dadiet
1631094,Paolo Banchero
1631094,Paolo Banchero
1627783,Pascal Siakam
1627783,Pascal Siakam
1626192,Pat Connaughton
1631116,Patrick Baldwin Jr.
201976,Patrick Beverley
201976,Patrick Beverley
201976,Patrick Beverley
201976,Patrick Beverley
201976,Patrick Beverley
121,Patrick Ewing
1630172,Patrick Williams
201988,Patty Mills
201988,Patty Mills
2200,Pau Gasol
202331,Paul George
202331,Paul George
202331,Paul George
202331,Paul George
200794,Paul Millsap
200794,Paul Millsap
200794,Paul Millsap
1718,Paul Pierce
1718,Paul Pierce
1718,Paul Pierce
1630194,Paul Reed
1630202,Payton Pritchard
978,Peja Stojaković
1641796,Pelle Larsson
1631212,Peyton Watson
1628408,PJ Dozier
200782,P.J. Tucker
200782,P.J. Tucker
200782,P.J. Tucker
200782,P.J. Tucker
1629023,P.J. Washington
1629023,P.J. Washington
1630173,Precious Achiuwa
1630173,Precious Achiuwa
1630173,Precious Achiuwa
1631031,Queen Egbo
1629656,Quentin Grimes
1629656,Quentin Grimes
2047,Quentin Richardson
1627671,Rachel Banham
1630996,Rae Burrell
200765,Rajon Rondo
200765,Rajon Rondo
200765,Rajon Rondo
200765,Rajon Rondo
1740,Rashard Lewis
203526,Raul Neto
951,Ray Allen
951,Ray Allen
951,Ray Allen
1641712,Rayan Rupert
101109,Raymond Felton
204296,Rebecca Allen
204296,Rebecca Allen
203822,Rebekah Gardner
1642263,Reed Sheppard
203493,Reggie Bullock
203493,Reggie Bullock
202704,Reggie Jackson
202704,Reggie Jackson
202704,Reggie Jackson
1629617,Reggie Perry
78310,Reggie Theus
1631009,Rhyne Howard
1888,Richard Hamilton
1888,Richard Hamilton
2210,Richard Jefferson
2210,Richard Jefferson
1626158,Richaun Holmes
1642288,Rickea Jackson
1641741,Ricky Council IV
894,Ricky Pierce
201937,Ricky Rubio
201937,Ricky Rubio
201937,Ricky Rubio
22,Rik Smits
203029,Riquna Williams
1629628,RJ Barrett
1629628,RJ Barrett
1630181,R.J. Hampton
203496,Robert Covington
203496,Robert Covington
1642265,Robert Dillingham
109,Robert Horry
123,Robert Pack
305,Robert Parish
1629057,Robert Williams III
1629057,Robert Williams III
201577,Robin Lopez
201577,Robin Lopez
1622,Rodney McCray
393,Rod Strickland
76176,Rolando Blackman
1629641,Romeo Langford
1641842,Ronald Holland II
166,Ron Harper
1626220,Royce O'Neale
1626220,Royce O'Neale
1626220,Royce O'Neale
201579,Roy Hibbert
200752,Rudy Gay
200752,Rudy Gay
203497,Rudy Gobert
203497,Rudy Gobert
203497,Rudy Gobert
203497,Rudy Gobert
1629060,Rui Hachimura
1629060,Rui Hachimura
1630957,Rui Machida
201566,Russell Westbrook
201566,Russell Westbrook
201566,Russell Westbrook
201566,Russell Westbrook
201566,Russell Westbrook
1630240,Saben Lee
1629477,Sabrina Ionescu
1630180,Saddiq Bey
1630180,Saddiq Bey
208,Sam Cassell
1630573,Sam Hauser
1628244,Sami Whitcomb
1628244,Sami Whitcomb
1630241,Sam Merrill
1630241,Sam Merrill
64,Sam Perkins
1630583,Santi Aldama
1628426,Sasha Vezenkov
1630149,Satou Sabally
1630703,Scoot Henderson
1630567,Scottie Barnes
1630567,Scottie Barnes
101,Scott Skiles
1630253,Sean McDermott
200671,Seimone Augustus
1629635,Sekou Doumbouya
1628400,Semi Ojeleye
201586,Serge Ibaka
201586,Serge Ibaka
201586,Serge Ibaka
201586,Serge Ibaka
203552,Seth Curry
203552,Seth Curry
203552,Seth Curry
1642244,Sevgi Uzun
203894,Shabazz Napier
1631101,Shaedon Sharpe
1628983,Shai Gilgeous-Alexander
1628983,Shai Gilgeous-Alexander
1628983,Shai Gilgeous-Alexander
1629003,Shake Milton
1631022,Shakira Austin
2203,Shane Battier
406,Shaquille O'Neal
406,Shaquille O'Neal
1628278,Shatori Walker-Kimbrough
2733,Shaun Livingston
762,Shawn Bradley
431,Shawn Kemp
1890,Shawn Marion
1890,Shawn Marion
100072,Sheryl Swoopes
203035,Shey Peddy
1631321,Sidy Cissoko
1631323,Simone Fontecchio
1631323,Simone Fontecchio
203400,Skylar Diggins-Smith
203400,Skylar Diggins-Smith
1630219,Skylar Mays
1630219,Skylar Mays
76726,Sleepy Floyd
2470,Smush Parker
203524,Solomon Hill
200674,Sophia Young-Malcolm
1629482,Sophie Cunningham
203915,Spencer Dinwiddie
203915,Spencer Dinwiddie
203915,Spencer Dinwiddie
203915,Spencer Dinwiddie
203915,Spencer Dinwiddie
892,Spud Webb
1626169,Stanley Johnson
1626169,Stanley Johnson
203828,Stefanie Dolson
203828,Stefanie Dolson
1641654,Stephanie Soares
203855,Stephanie Talbot
201939,Steph Curry
201939,Steph Curry
1642264,Stephon Castle
950,Stephon Marbury
950,Stephon Marbury
1628425,Sterling Brown
1883,Steve Francis
1883,Steve Francis
203500,Steven Adams
203500,Steven Adams
203500,Steven Adams
959,Steve Nash
959,Steve Nash
2031,Stromile Swift
100720,Sue Bird
100720,Sue Bird
1630134,Sug Sutton
1629004,Svi Mykhailiuk
1629004,Svi Mykhailiuk
1629004,Svi Mykhailiuk
100721,Swin Cash
100721,Swin Cash
202641,Sydney Colson
1628282,Sydney Wiese
201480,Sylvia Fowles
201480,Sylvia Fowles
201480,Sylvia Fowles
1629605,Tacko Fall
1629605,Tacko Fall
201959,Taj Gibson
100412,Taj McWilliams-Franklin
1629659,Talen Horton-Tucker
1629659,Talen Horton-Tucker
100646,Tamika Catchings
1631106,Tari Eason
1627752,Taurean Prince
1627752,Taurean Prince
1627752,Taurean Prince
1641707,Taylor Hendricks
1630099,Te'a Cooper
1629479,Teaira McCowan
1629479,Teaira McCowan
1627701,Temi Fagbenle
1629611,Terance Mann
1629056,Terence Davis
1629056,Terence Davis
100101,Teresa Weatherspoon
203082,Terrence Ross
203082,Terrence Ross
187,Terry Cummings
345,Terry Porter
1626179,Terry Rozier
1626179,Terry Rozier
201152,Thaddeus Young
203648,Thanasis Antetokounmpo
1630177,Théo Maledon
1628418,Thomas Bryant
1628418,Thomas Bryant
100234,Ticha Penicheiro
1642275,Tidjane Salaün
203026,Tiffany Hayes
203026,Tiffany Hayes
203026,Tiffany Hayes
1627676,Tiffany Mitchell
1627676,Tiffany Mitchell
1627676,Tiffany Mitchell
1495,Tim Duncan
1495,Tim Duncan
896,Tim Hardaway
203501,Tim Hardaway Jr.
203501,Tim Hardaway Jr.
202250,Tina Charles
202250,Tina Charles
202250,Tina Charles
202250,Tina Charles
100076,Tina Thompson
204456,T.J. McConnell
204456,T.J. McConnell
203933,T.J. Warren
202699,Tobias Harris
203107,Tomáš Satoranský
1472,Tom Chambers
1472,Tom Chambers
2754,Tony Allen
2225,Tony Parker
203503,Tony Snell
1628470,Torrey Craig
1628470,Torrey Craig
1641739,Toumani Camara
1503,Tracy McGrady
1503,Tracy McGrady
1629027,Trae Young
1629027,Trae Young
1631218,Trayce Jackson-Davis
1630200,Tre Jones
1630544,Tre Mann
1630544,Tre Mann
1629682,Tremont Waters
1630570,Trendon Watford
2772,Trevor Ariza
2772,Trevor Ariza
202344,Trevor Booker
203504,Trey Burke
1626168,Trey Lyles
1626168,Trey Lyles
1626168,Trey Lyles
1630530,Trey Murphy III
1641783,Tristan da Silva
202684,Tristan Thompson
202684,Tristan Thompson
1641774,Tristan Vukcevic
1628972,Troy Brown Jr.
1628972,Troy Brown Jr.
1630112,Tyasha Harris
1629660,Ty Jerome
201951,Ty Lawson
1629639,Tyler Herro
1642278,Tyler Kolek
203092,Tyler Zeller
1630169,Tyrese Haliburton
1630169,Tyrese Haliburton
1630169,Tyrese Haliburton
1630178,Tyrese Maxey
1630178,Tyrese Maxey
2199,Tyson Chandler
2199,Tyson Chandler
1631102,TyTy Washington Jr.
1626145,Tyus Jones
1626145,Tyus Jones
1626145,Tyus Jones
1628962,Udoka Azubuike
2617,Udonis Haslem
1630586,Usman Garuba
203995,Vasilije Micić
1631007,Veronica Burton
1628927,Victoria Vivians
1628927,Victoria Vivians
203506,Victor Oladipo
203506,Victor Oladipo
203506,Victor Oladipo
203506,Victor Oladipo
1641705,Victor Wembanyama
1713,Vince Carter
1713,Vince Carter
1713,Vince Carter
1631246,Vince Williams Jr.
77167,Vinnie Johnson
1630249,Vit Krejci
124,Vlade Divac
1628427,Vlatko Cančar
1631117,Walker Kessler
1887,Wally Szczerbiak
1453,Walter Davis
1628976,Wendell Carter Jr.
1628976,Wendell Carter Jr.
1631111,Wendell Moore Jr.
202083,Wesley Matthews
203115,Will Barton
203115,Will Barton
1626161,Willie Cauley-Stein
201163,Wilson Chandler
1365,Xavier McDaniel
1630214,Xavier Tillman
100419,Yolanda Griffith
1629139,Yuta Watanabe
1629139,Yuta Watanabe
1642258,Zaccharie Risacher
1628380,Zach Collins
1641744,Zach Edey
203897,Zach LaVine
203897,Zach LaVine
203897,Zach LaVine
2216,Zach Randolph
1630192,Zeke Nnaji
1641660,Zia Cooke
1630533,Ziaire Williams
1629627,Zion Williamson
1629627,Zion Williamson
980,Zydrunas Ilgauskas
